1	1172	100	81
2	1178	100	82
3	1172	100	89
4	1174	100	89
5	1178	100	85
6	1176	100	84
7	1180	100	82
8	1180	100	78
9	1186	100	84
10	1176	100	78
11	1180	100	83
12	1182	100	89
13	1178	100	83
14	1174	100	87
15	1176	100	84
16	1172	100	81
17	1172	100	85
18	1170	100	90
19	1176	100	82
20	1180	100	85
21	1172	100	81
22	1176	100	82
23	1184	100	82
24	1184	100	86
25	1174	100	87
26	1178	100	82
27	1172	100	82
28	1178	100	84
29	1174	100	84
30	1176	100	88
31	1170	100	78
32	1174	100	78
33	1174	100	85
34	1176	100	88
35	1184	100	79
36	1168	100	71
37	1174	100	81
38	1180	100	79
39	1178	100	71
40	1174	100	79
41	1174	100	80
42	1170	100	86
43	1180	100	83
44	1180	100	81
45	1174	100	82
46	1184	100	86
47	1172	100	83
48	1182	100	86
49	1178	100	86
50	1178	100	83
51	1174	100	87
52	1182	100	89
53	1176	100	86
54	1184	100	85
55	1172	100	79
56	1184	100	85
57	1178	100	86
58	1174	100	87
59	1178	100	85
60	1172	100	84
61	1174	100	81
62	1172	100	81
63	1176	100	86
64	1178	100	77
65	1170	100	76
66	1176	100	83
67	1178	100	82
68	1176	100	86
69	1180	100	89
70	1178	100	77
71	1182	100	86
72	1176	100	85
73	1176	100	84
74	1180	100	77
75	1174	100	83
76	1178	100	88
77	1174	100	77
78	1178	100	88
79	1184	100	89
80	1172	100	84
81	1182	100	83
82	1184	100	76
83	1170	100	83
84	1180	100	86
85	1178	100	88
86	1176	100	87
87	1174	100	88
88	1176	100	87
89	1180	100	85
90	1172	100	80
91	1178	100	89
92	1172	100	89
93	1178	100	84
94	1170	100	83
95	1178	100	82
96	1178	100	87
97	1172	100	80
98	1172	100	81
99	1170	100	89
100	1182	100	88
101	1178	100	86
102	1168	100	81
103	1180	100	84
104	1170	100	75
105	1172	100	88
106	1178	100	81
107	1182	100	78
108	1176	100	86
109	1184	100	85
110	1170	100	82
111	1180	100	87
112	1180	100	82
113	1178	100	86
114	1170	100	82
115	1168	100	82
116	1172	100	87
117	1178	100	84
118	1174	100	86
119	1172	100	86
120	1174	100	87
121	1178	100	84
122	1176	100	85
123	1172	100	74
124	1186	100	88
125	1176	100	89
126	1178	100	82
127	1178	100	85
128	1172	100	83
129	1172	100	84
130	1174	100	85
131	1178	100	85
132	1174	100	81
133	1176	100	83
134	1174	100	87
135	1180	100	84
136	1172	100	86
137	1180	100	85
138	1178	100	88
