1	1130	120	109
2	170	120	0
3	134	120	0
4	118	120	0
5	130	120	0
6	56	120	0
7	85	120	0
8	127	120	1
9	126	120	0
10	88	120	0
11	93	120	0
12	87	120	0
13	44	120	0
14	58	120	0
15	94	120	0
16	46	120	0
17	60	120	0
18	98	120	0
19	86	120	0
20	81	120	0
21	53	120	0
22	45	120	0
23	79	120	0
24	79	120	0
25	120	120	0
26	80	120	0
27	112	120	0
28	92	120	0
29	68	120	0
30	58	120	0
31	93	120	0
32	87	120	1
33	75	120	0
34	82	120	0
35	172	120	0
36	72	120	0
37	54	120	0
38	69	120	0
39	71	120	0
40	92	120	0
41	93	120	0
42	51	120	0
43	120	120	0
44	109	120	0
45	103	120	0
46	136	120	0
47	69	120	0
48	57	120	0
49	149	120	0
50	95	120	0
51	55	120	0
52	90	120	0
53	83	120	0
54	145	120	1
55	84	120	0
56	100	120	0
57	62	120	0
58	93	120	0
59	111	120	0
60	59	120	0
61	93	120	0
62	50	120	0
63	58	120	0
64	92	120	0
65	125	120	0
66	59	120	0
67	58	120	0
68	68	120	0
69	98	120	0
70	68	120	0
71	82	120	0
72	55	120	0
73	65	120	0
74	67	120	0
75	1146	120	0
76	140	120	0
77	98	120	0
78	68	120	0
79	85	120	0
80	60	120	0
81	48	120	0
82	60	120	0
83	45	120	0
84	1144	120	0
85	105	120	0
86	144	120	0
87	65	120	0
88	51	120	0
89	40	120	0
90	41	120	0
91	45	120	0
92	42	120	0
93	1138	120	0
94	117	120	0
95	84	120	0
96	67	120	0
97	55	120	0
98	40	120	0
99	43	120	0
100	50	120	0
101	39	120	0
102	41	120	0
103	54	120	0
104	34	120	0
105	31	120	0
106	40	120	0
107	43	120	0
108	39	120	0
109	32	120	0
110	53	120	0
111	39	120	0
112	44	120	0
113	40	120	0
114	41	120	0
115	41	120	0
116	37	120	0
117	30	120	0
118	36	120	0
119	43	120	0
120	50	120	0
121	41	120	0
122	42	120	0
123	43	120	0
124	45	120	0
125	46	120	0
126	42	120	0
127	43	120	0
128	37	120	0
129	50	120	0
130	40	120	0
131	38	120	0
132	44	120	0
133	41	120	0
134	42	120	0
135	41	120	0
136	43	120	0
137	40	120	0
138	39	120	0
139	50	120	0
140	50	120	0
141	38	120	0
142	40	120	0
143	37	120	0
144	39	120	0
145	54	120	0
146	44	120	0
147	37	120	0
148	52	120	0
149	42	120	0
150	40	120	0
151	44	120	0
152	45	120	0
153	42	120	0
154	40	120	0
155	39	120	0
156	41	120	0
157	42	120	0
158	42	120	0
159	33	120	0
160	43	120	0
161	38	120	0
162	43	120	0
163	42	120	0
164	50	120	0
165	36	120	0
166	39	120	0
167	43	120	0
168	48	120	0
169	32	120	0
170	34	120	0
171	42	120	0
172	52	120	0
173	41	120	0
174	37	120	0
175	40	120	0
176	42	120	0
177	42	120	0
178	39	120	0
179	44	120	0
180	43	120	0
181	38	120	0
182	42	120	0
183	43	120	0
184	41	120	0
185	38	120	0
186	51	120	0
187	42	120	0
188	39	120	0
189	43	120	0
190	39	120	0
191	40	120	0
192	42	120	0
193	50	120	0
194	39	120	0
195	40	120	0
196	41	120	0
197	43	120	0
198	47	120	0
199	42	120	0
200	41	120	0
202	150	120	0
202	1148	120	80
203	227	120	0
204	306	120	0
205	142	120	0
206	79	120	0
207	101	120	0
208	56	120	0
209	77	120	0
210	73	120	0
211	54	120	0
212	83	120	0
213	87	120	0
214	89	120	0
215	79	120	0
216	86	120	0
217	56	120	0
218	54	120	0
219	56	120	0
220	81	120	0
221	56	120	0
222	60	120	0
223	58	120	0
224	51	120	0
225	60	120	0
226	106	120	0
227	107	120	0
228	56	120	0
229	1148	120	0
230	227	120	0
231	82	120	0
232	68	120	0
233	53	120	0
234	41	120	0
235	1142	120	0
236	100	120	0
237	1150	120	0
238	200	120	0
239	112	120	0
240	1148	120	0
241	416	120	0
242	256	120	0
243	174	120	0
244	118	120	0
245	134	120	0
246	104	120	0
247	75	120	0
248	67	120	0
249	1148	120	0
250	100	120	0
251	93	120	0
252	90	120	0
253	70	120	0
254	39	120	0
255	32	120	0
256	30	120	0
257	40	120	0
258	30	120	0
259	39	120	0
260	38	120	0
261	29	120	0
262	29	120	0
263	30	120	0
264	29	120	0
265	29	120	0
266	40	120	0
267	39	120	0
268	43	120	0
269	43	120	0
270	29	120	0
271	30	120	0
272	41	120	0
273	40	120	0
274	43	120	0
275	38	120	0
276	32	120	0
277	42	120	0
278	30	120	0
279	44	120	0
280	38	120	0
281	38	120	0
282	33	120	0
283	38	120	0
284	41	120	0
285	41	120	0
286	41	120	0
287	28	120	0
288	40	120	0
289	28	120	0
290	38	120	0
291	35	120	0
292	38	120	0
293	33	120	0
294	41	120	0
295	40	120	0
296	41	120	0
297	30	120	0
298	40	120	0
299	41	120	0
300	39	120	0
301	41	120	0
302	41	120	0
303	40	120	0
304	28	120	0
305	37	120	0
306	34	120	0
307	40	120	0
308	30	120	0
309	30	120	0
310	38	120	0
311	28	120	0
312	29	120	0
313	30	120	0
314	38	120	0
315	1148	120	0
316	102	120	0
317	58	120	0
318	48	120	0
319	47	120	0
320	32	120	0
321	29	120	0
322	30	120	0
323	42	120	0
324	36	120	0
325	40	120	0
326	29	120	0
327	40	120	0
328	30	120	0
329	29	120	0
330	30	120	0
331	38	120	0
332	32	120	0
333	38	120	0
334	41	120	0
335	40	120	0
336	30	120	0
337	37	120	0
338	30	120	0
339	38	120	0
340	40	120	0
341	36	120	0
342	40	120	0
343	41	120	0
344	1148	120	0
345	77	120	0
346	66	120	0
347	38	120	0
348	48	120	0
349	40	120	0
