1	159	180	0
2	166	180	0
3	150	180	0
4	150	180	0
5	153	180	0
6	149	180	0
7	172	180	0
8	156	180	0
9	159	180	0
10	155	180	0
11	155	180	0
12	156	180	0
13	157	180	0
14	166	180	0
15	170	180	0
16	183	180	0
17	164	180	0
18	158	180	0
19	160	180	0
20	143	180	0
21	153	180	0
22	156	180	0
23	180	180	0
24	151	180	0
25	151	180	0
26	153	180	0
27	152	180	0
28	150	180	0
29	155	180	0
30	186	180	0
31	155	180	0
32	171	180	0
33	148	180	0
34	170	180	0
35	154	180	0
36	171	180	0
37	163	180	0
38	179	180	0
39	164	180	0
40	150	180	0
41	156	180	0
42	180	180	0
43	179	180	0
44	155	180	0
45	151	180	0
46	158	180	0
47	156	180	0
48	180	180	0
49	178	180	0
50	161	180	0
51	136	180	0
52	152	180	0
53	157	180	0
54	161	180	0
55	152	180	0
56	163	180	0
57	151	180	0
58	154	180	0
59	166	180	0
60	159	180	0
61	157	180	0
62	158	180	0
63	163	180	0
64	171	180	0
65	172	180	0
66	138	180	0
67	161	180	0
68	176	180	0
69	182	180	0
70	163	180	0
71	160	180	0
72	160	180	0
73	155	180	0
74	169	180	0
75	157	180	0
76	153	180	0
77	152	180	0
78	175	180	0
79	169	180	0
80	156	180	0
81	172	180	0
82	155	180	0
83	181	180	0
84	154	180	0
85	158	180	0
86	170	180	0
87	181	180	0
88	171	180	0
89	161	180	0
90	181	180	0
91	170	180	0
92	175	180	0
93	157	180	0
94	162	180	0
95	154	180	0
96	153	180	0
97	163	180	0
98	161	180	0
99	180	180	0
100	169	180	0
101	167	180	0
102	162	180	0
103	161	180	0
104	154	180	0
105	179	180	0
106	155	180	0
107	156	180	0
108	156	180	0
109	162	180	0
110	161	180	0
111	163	180	0
112	175	180	0
113	151	180	0
114	152	180	0
115	155	180	0
116	160	180	0
117	155	180	0
118	150	180	0
119	154	180	0
120	159	180	0
121	153	180	0
122	160	180	0
123	158	180	0
124	155	180	0
125	165	180	0
126	151	180	0
127	151	180	0
128	158	180	0
129	156	180	0
130	156	180	0
131	148	180	0
132	164	180	0
133	156	180	0
134	137	180	0
135	154	180	0
136	159	180	0
137	162	180	0
138	156	180	0
139	157	180	0
140	170	180	0
141	170	180	0
142	173	180	0
143	150	180	0
144	172	180	0
145	151	180	0
146	158	180	0
147	167	180	0
148	154	180	0
149	172	180	0
150	170	180	0
151	178	180	0
152	172	180	0
153	187	180	0
154	151	180	0
155	155	180	0
156	175	180	0
157	150	180	0
158	158	180	0
159	186	180	0
160	160	180	0
161	151	180	0
162	177	180	0
163	155	180	0
164	160	180	0
165	156	180	0
166	155	180	0
167	163	180	0
168	154	180	0
169	180	180	0
170	169	180	0
171	154	180	0
172	155	180	0
173	170	180	0
174	192	180	0
175	154	180	0
176	155	180	0
177	162	180	0
178	161	180	0
179	152	180	0
180	159	180	0
181	146	180	0
182	155	180	0
183	162	180	0
184	178	180	0
185	149	180	0
186	155	180	0
187	168	180	1
188	169	180	0
189	162	180	0
190	165	180	0
191	162	180	0
192	188	180	0
193	176	180	0
194	161	180	0
195	154	180	0
196	163	180	0
197	169	180	0
198	175	180	0
199	159	180	0
200	160	180	0
202	172	180	0
202	163	180	0
203	164	180	0
204	150	180	0
205	157	180	0
206	180	180	0
207	159	180	0
208	152	180	0
209	167	180	0
210	158	180	0
211	164	180	0
212	158	180	0
213	163	180	0
214	151	180	0
215	152	180	0
216	154	180	0
217	157	180	0
218	162	180	0
219	149	180	0
220	181	180	0
221	161	180	0
222	159	180	0
223	169	180	0
224	153	180	0
225	164	180	0
226	179	180	0
227	166	180	0
228	153	180	0
229	169	180	0
230	180	180	0
231	136	180	0
232	176	180	0
233	160	180	0
234	174	180	0
235	155	180	0
236	162	180	0
237	175	180	0
238	155	180	0
239	163	180	0
240	161	180	0
241	177	180	0
242	153	180	0
243	155	180	0
244	151	180	0
245	192	180	0
246	164	180	0
247	152	180	0
248	156	180	0
249	154	180	0
250	156	180	0
251	127	180	0
252	170	180	0
253	158	180	0
254	154	180	0
255	162	180	0
256	170	180	0
257	156	180	0
258	171	180	0
259	160	180	0
260	160	180	0
261	156	180	0
262	155	180	0
263	159	180	0
264	136	180	0
265	179	180	0
266	154	180	0
267	170	180	0
268	163	180	0
269	172	180	0
270	170	180	0
271	164	180	0
272	170	180	0
273	151	180	0
274	162	180	0
275	157	180	0
276	179	180	0
277	152	180	0
278	180	180	0
279	162	180	0
280	152	180	0
281	159	180	0
282	157	180	0
283	159	180	0
284	149	180	0
285	162	180	0
286	152	180	0
287	186	180	0
288	153	180	0
289	169	180	0
290	160	180	0
291	153	180	0
292	159	180	0
293	160	180	0
294	149	180	0
295	163	180	0
296	150	180	0
297	175	180	0
298	169	180	0
299	161	180	0
300	161	180	0
301	159	180	0
302	155	180	0
303	155	180	0
304	176	180	0
305	175	180	0
306	156	180	0
307	169	180	0
308	152	180	0
309	160	180	0
310	159	180	0
311	170	180	0
312	156	180	0
313	154	180	0
314	156	180	0
315	171	180	0
316	153	180	0
317	176	180	0
318	149	180	0
319	159	180	0
320	162	180	0
321	168	180	0
322	162	180	0
323	159	180	0
324	175	180	0
325	175	180	0
326	158	180	0
327	172	180	0
328	174	180	0
329	164	180	0
330	153	180	0
331	153	180	0
332	151	180	0
333	160	180	0
334	160	180	0
335	185	180	0
336	177	180	0
337	137	180	0
338	153	180	0
339	176	180	0
340	179	180	0
341	161	180	0
342	171	180	0
343	171	180	0
344	156	180	0
345	155	180	0
346	178	180	0
347	158	180	0
348	136	180	0
349	149	180	0
350	162	180	0
351	175	180	0
352	150	180	0
353	161	180	0
354	164	180	0
355	159	180	0
356	161	180	0
357	154	180	0
358	179	180	0
359	178	180	0
360	180	180	0
361	175	180	0
362	155	180	0
363	157	180	0
364	176	180	0
365	161	180	0
366	162	180	0
367	161	180	0
368	175	180	0
369	157	180	0
370	155	180	0
371	156	180	0
372	155	180	0
373	165	180	0
374	164	180	0
375	164	180	0
376	174	180	0
377	164	180	0
378	176	180	0
379	169	180	0
380	169	180	0
381	152	180	0
382	137	180	0
383	159	180	0
384	167	180	0
385	154	180	0
386	154	180	0
387	150	180	0
388	182	180	0
389	159	180	0
390	176	180	0
391	165	180	0
392	158	180	0
393	149	180	0
