1	180	160	1
2	173	160	0
3	173	160	0
4	184	160	0
5	191	160	0
6	168	160	0
7	169	160	0
8	170	160	0
9	173	160	0
10	169	160	0
11	184	160	0
12	183	160	0
13	190	160	0
14	169	160	0
15	160	160	0
16	168	160	0
17	190	160	0
18	193	160	0
19	177	160	0
20	178	160	0
21	173	160	0
22	171	160	0
23	170	160	0
24	163	160	0
25	171	160	0
26	169	160	0
27	162	160	0
28	173	160	0
29	177	160	0
30	159	160	0
31	160	160	0
32	194	160	0
33	179	160	0
34	190	160	0
35	199	160	0
36	171	160	0
37	166	160	0
38	184	160	0
39	199	160	0
40	173	160	0
41	165	160	0
42	166	160	0
43	168	160	0
44	172	160	0
45	199	160	0
46	192	160	0
47	181	160	0
48	179	160	0
49	171	160	0
50	170	160	0
51	169	160	0
52	170	160	0
53	164	160	0
54	164	160	0
55	190	160	0
56	178	160	0
57	165	160	0
58	186	160	0
59	182	160	0
60	172	160	0
61	172	160	0
62	200	160	0
63	173	160	0
64	182	160	0
65	171	160	0
66	172	160	0
67	166	160	0
68	159	160	1
69	178	160	0
70	177	160	0
71	167	160	0
72	158	160	0
73	169	160	0
74	158	160	0
75	203	160	0
76	177	160	0
77	190	160	0
78	185	160	0
79	200	160	0
80	168	160	0
81	176	160	0
82	191	160	0
83	187	160	0
84	172	160	0
85	184	160	0
86	188	160	0
87	172	160	0
88	167	160	1
89	177	160	1
90	194	160	0
91	159	160	0
92	207	160	0
93	172	160	0
94	187	160	1
95	175	160	0
96	198	160	0
97	169	160	0
98	177	160	0
99	171	160	0
100	172	160	0
101	183	160	0
102	158	160	0
103	170	160	0
104	167	160	0
105	176	160	0
106	158	160	0
107	190	160	0
108	180	160	0
109	165	160	0
110	172	160	0
111	194	160	0
112	165	160	0
113	167	160	0
114	166	160	0
115	172	160	0
116	170	160	0
117	184	160	0
118	166	160	0
119	192	160	0
120	179	160	0
121	172	160	0
122	169	160	0
123	171	160	0
124	163	160	0
125	181	160	0
126	169	160	0
127	169	160	0
128	195	160	0
129	161	160	0
130	168	160	0
131	216	160	0
132	173	160	0
133	180	160	0
134	200	160	0
135	180	160	0
136	1108	160	160
137	417	160	0
138	310	160	0
139	259	160	0
140	198	160	0
141	161	160	0
142	160	160	0
143	174	160	0
144	166	160	0
145	158	160	0
146	166	160	0
147	182	160	0
148	186	160	0
149	167	160	0
150	165	160	0
151	167	160	0
152	170	160	0
153	188	160	0
154	166	160	0
155	183	160	0
156	176	160	0
157	173	160	0
158	162	160	0
159	181	160	0
160	167	160	0
161	188	160	0
162	157	160	0
163	159	160	0
164	157	160	0
165	156	160	0
166	166	160	0
167	161	160	0
168	190	160	0
169	167	160	0
170	174	160	0
171	193	160	0
172	165	160	0
173	172	160	0
174	161	160	0
175	162	160	0
176	161	160	0
177	189	160	0
178	187	160	0
179	166	160	0
180	191	160	0
181	188	160	0
182	178	160	0
183	159	160	0
184	163	160	0
185	166	160	0
186	167	160	0
187	168	160	0
188	167	160	0
189	155	160	0
190	165	160	0
191	151	160	0
192	201	160	0
193	153	160	0
194	170	160	0
195	182	160	0
