1	1206	120	90
2	1206	120	97
3	1204	120	101
4	1204	120	99
5	1208	120	99
6	1218	120	100
7	1212	120	103
8	1206	120	99
9	1206	120	100
10	1216	120	99
11	1206	120	81
12	1208	120	102
13	1202	120	97
14	1206	120	99
15	1210	120	97
16	1210	120	104
17	1200	120	92
18	1204	120	102
19	1206	120	95
20	1212	120	93
21	1202	120	95
22	1212	120	83
23	1206	120	99
24	1210	120	95
25	1212	120	107
26	1206	120	95
27	1204	120	98
28	1210	120	102
29	1212	120	92
30	1208	120	99
31	1206	120	89
32	1212	120	105
33	1208	120	88
34	1208	120	92
35	1212	120	106
36	1214	120	101
37	1206	120	88
38	1214	120	86
39	1200	120	104
40	1210	120	105
41	1212	120	100
42	1214	120	86
43	1214	120	100
44	1212	120	89
45	1214	120	91
46	1206	120	82
47	1214	120	98
48	1206	120	107
49	1212	120	100
50	1212	120	104
51	1214	120	95
52	1214	120	93
53	1208	120	95
54	1218	120	107
55	1212	120	96
56	1210	120	101
57	1210	120	89
58	1216	120	95
59	1210	120	90
60	1206	120	105
61	1218	120	104
62	1208	120	86
63	1206	120	101
64	1208	120	96
65	1208	120	94
66	1212	120	104
67	1212	120	90
68	1204	120	93
69	1214	120	101
70	1204	120	106
71	1204	120	94
72	1204	120	89
73	1202	120	100
74	1204	120	96
75	1202	120	82
76	1212	120	78
77	1210	120	73
78	1210	120	95
79	1218	120	98
80	1208	120	96
81	1208	120	94
82	1216	120	105
83	1212	120	95
84	1206	120	104
85	1218	120	101
86	1214	120	99
87	1206	120	105
88	1210	120	104
89	1210	120	100
90	1210	120	93
91	1202	120	87
92	1202	120	95
93	1204	120	99
94	1214	120	105
95	1212	120	98
96	1204	120	98
97	1208	120	98
98	1212	120	88
99	1208	120	105
100	1210	120	79
101	1206	120	89
102	1208	120	100
103	1208	120	94
104	1214	120	104
105	1204	120	101
106	1204	120	83
107	1202	120	100
108	1204	120	99
109	1216	120	103
110	1214	120	99
111	1212	120	103
112	1204	120	100
113	1212	120	93
114	1218	120	103
115	1216	120	105
116	1206	120	97
117	1208	120	100
118	1206	120	65
119	1208	120	100
120	1206	120	98
121	1212	120	104
122	1204	120	103
123	1204	120	107
124	1216	120	99
125	1212	120	101
126	1212	120	89
127	1208	120	104
128	1212	120	107
129	1212	120	102
130	1202	120	95
131	1222	120	100
132	1210	120	106
133	1204	120	92
134	1210	120	96
135	1204	120	104
136	1216	120	101
137	1210	120	97
138	1216	120	94
139	1208	120	99
140	1218	120	73
141	1206	120	106
142	1216	120	88
143	1208	120	97
144	1208	120	101
145	1202	120	101
146	1208	120	99
147	1216	120	99
148	1206	120	99
149	1202	120	102
150	1200	120	84
151	1220	120	104
152	1214	120	103
153	1204	120	97
154	1208	120	100
155	1218	120	104
156	1204	120	103
157	1210	120	92
158	1208	120	99
159	1210	120	79
160	1206	120	102
161	1210	120	97
162	1208	120	99
163	1210	120	105
164	1214	120	100
165	1202	120	97
166	1210	120	89
167	1208	120	94
168	1206	120	93
169	1204	120	101
170	1214	120	105
171	1212	120	101
172	1214	120	98
173	1206	120	100
174	1202	120	101
175	1210	120	82
176	1206	120	83
177	1210	120	103
178	1214	120	99
179	1214	120	84
180	1206	120	106
181	1206	120	101
182	1214	120	106
183	1208	120	88
184	1202	120	106
185	1208	120	106
186	1206	120	87
187	1212	120	105
188	1212	120	101
189	1206	120	101
190	1210	120	88
191	1214	120	102
192	1208	120	101
193	1212	120	102
194	1214	120	101
195	1210	120	105
196	1214	120	101
197	1212	120	97
198	1212	120	78
199	1212	120	104
200	1206	120	103
201	1208	120	92
202	1210	120	101
203	1200	120	97
204	1206	120	98
205	1210	120	104
206	1208	120	79
207	1210	120	96
208	1208	120	99
209	1206	120	85
210	1216	120	99
211	1204	120	89
212	1216	120	91
213	1198	120	98
214	1208	120	104
215	1210	120	108
216	1206	120	85
217	1208	120	86
218	1206	120	100
219	1208	120	105
220	1206	120	109
221	1204	120	97
222	1212	120	95
223	1206	120	77
224	1216	120	102
225	1208	120	102
226	1210	120	88
227	1210	120	100
228	1204	120	98
229	1206	120	95
230	1210	120	86
231	1208	120	94
232	1210	120	94
233	1208	120	90
234	1198	120	91
235	1204	120	97
236	1202	120	103
237	1208	120	105
238	1202	120	92
239	1210	120	102
240	1208	120	100
241	1212	120	91
242	1210	120	96
243	1206	120	90
244	1212	120	102
245	1206	120	96
246	1210	120	102
247	1210	120	98
248	1212	120	104
